Test Name,Expected Status,Status,Error Message
page/page-network-request.spec.ts › should return multipart/form-data,passed,unexpected,TypeError: Cannot read properties of null (reading 'toString')
page/page-network-request.spec.ts › should return event source,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""eventsource"" Received: ""document"""
page/page-network-request.spec.ts › should return navigation bit,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-5.0""} 15910E5FC8591D89EBDFBC7EE0C66395 call rejected because the connection has been closed."
page/page-network-request.spec.ts › should return navigation bit when navigating to image,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-2.0""} 5166BDE2239D67966F459FC5CE0B0B96 call rejected because the connection has been closed."
page/page-network-request.spec.ts › should report raw headers,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality - Expected - 28 + Received + 0 @@ -1,33 +1,17 @@  Array [  Object { - ""name"": ""Accept"", - ""value"": ""*/*"", - }, - Object { - ""name"": ""Accept-Encoding"", - ""value"": ""gzip, deflate, br, zstd"", - }, - Object {  ""name"": ""Accept-Language"",  ""value"": ""en-US"",  },  Object { - ""name"": ""Connection"", - ""value"": ""keep-alive"", - }, - Object {  ""name"": ""header-a"",  ""value"": ""value-a, value-a-1, value-a-2"",  },  Object {  ""name"": ""header-b"",  ""value"": ""value-b"", - }, - Object { - ""name"": ""Host"", - ""value"": ""localhost:11159"",  },  Object {  ""name"": ""Referer"",  ""value"": ""http://localhost:111"
page/page-network-request.spec.ts › should report all cookies in one header,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""myCookie=myValue; myOtherCookie=myOtherValue"" Received: undefined"
page/page-network-request.spec.ts › should not allow to access frame on popup main request,passed,unexpected,TypeError: Cannot read properties of undefined (reading 'message')
page/page-network-request.spec.ts › page.reload return 304 status code,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 200 Received: 304
page/page-network-request.spec.ts › should handle mixed-content blocked requests,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-network-response.spec.ts › should work @smoke,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-2.0""} 4CFA4E816B027D3D26E1991073C62200 call rejected because the connection has been closed."
page/page-network-response.spec.ts › should return multiple header value,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-2.0""} F824B883168724793380C248E4D65F49 call rejected because the connection has been closed."
page/page-network-response.spec.ts › should report all headers,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality - Expected - 3 + Received + 3  Object {  ""header-a"": Array [ - ""value-a"", - ""value-a-1"", - ""value-a-2"", + ""value-a + value-a-1 + value-a-2"",  ],  ""header-b"": Array [  ""value-b"",  ],  }"
page/page-network-response.spec.ts › should report multiple set-cookie headers,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality - Expected - 2 + Received + 2  Array [ - ""a=b"", - ""c=d"", + ""a=b + c=d"",  ]"
page/page-network-response.spec.ts › should behave the same way for headers and allHeaders,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality - Expected - 1 + Received + 2 - a=b, c=d + a=b + c=d"
page/page-network-response.spec.ts › should return headers after route.fulfill,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality - Expected - 0 + Received + 1  Object {  ""content-language"": ""en"",  ""content-length"": ""4"",  ""content-type"": ""text/plain"", + ""cookie"": """",  ""foo"": ""bar"",  }"
page/page-network-response.spec.ts › should report if request was fromServiceWorker,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: true Received: false
page/page-network-response.spec.ts › should give a readable error when response.body() races with navigation,passed,unexpected,Error: expect(received).toBeInstanceOf(expected) Expected constructor: Error Received constructor: Buffer
"page/page-network-sizes.spec.ts › should set bodySize, headersSize, and transferSize",passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 6 Received: 169
page/page-network-sizes.spec.ts › should set bodySize to 0 when there was no response body,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 0 Received: 197
page/page-network-sizes.spec.ts › should have the correct responseBodySize,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 5100 Received: 5307
page/page-network-sizes.spec.ts › should have the correct responseBodySize for chunked request,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 5175 Received: 5346
page/page-network-sizes.spec.ts › should have the correct responseBodySize with gzip compression,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 64 Received: 293
page/page-network-sizes.spec.ts › should handle redirects,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 3 Received: 125
page/page-network-sizes.spec.ts › should work with 200 status code,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 3 Received: 166
page/page-network-sizes.spec.ts › should work with 401 status code,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 3 Received: 176
page/page-network-sizes.spec.ts › should work with 404 status code,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 3 Received: 173
page/page-network-sizes.spec.ts › should work with 500 status code,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 3 Received: 185
page/page-network-sizes.spec.ts › should have correct responseBodySize for 404 with content,skipped,skipped,fixme
page/page-network-sizes.spec.ts › should return sizes without hanging,skipped,skipped,fixme
page/page-request-continue.spec.ts › should not delete the origin header,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality Expected: ""http://localhost:11235"" Received: undefined"
page/page-request-continue.spec.ts › propagate headers cross origin redirect,passed,unexpected,Error: page.evaluate: TypeError: Failed to fetch
page/page-request-fulfill.spec.ts › should allow mocking binary responses,passed,unexpected,"Error: A snapshot doesn't exist at /home/runner/work/playwright/playwright/tests/page/page-request-fulfill.spec.ts-snapshots/mock-binary-response-bidi-chromium.png, writing actual."
page/page-request-fulfill.spec.ts › should allow mocking svg with charset,passed,unexpected,"Error: A snapshot doesn't exist at /home/runner/work/playwright/playwright/tests/page/page-request-fulfill.spec.ts-snapshots/mock-svg-bidi-chromium.png, writing actual."
page/page-request-fulfill.spec.ts › should include the origin header,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality Expected: ""http://localhost:11279"" Received: undefined"
page/page-request-fulfill.spec.ts › should fulfill with multiple set-cookie,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-request-fulfill.spec.ts › should fulfill with fetch response that has multiple set-cookie,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-request-gc.spec.ts › should work,passed,unexpected,Error: page.requestGC: Method not implemented.
page/page-request-gc.spec.ts › should collect element retained by locator hit-target interceptor after detach,skipped,skipped,"fixme: Chromium retains a native reference to the last hit-tested element; fix pending upstream discussion, see #41575"
page/page-request-intercept.spec.ts › should override with defaults when intercepted response not provided,passed,unexpected,"Error: expect(received).toEqual(expected) // deep equality - Expected - 1 + Received + 3 - Object {} + Object { + ""cookie"": """", + }"
page/page-request-intercept.spec.ts › should intercept multipart/form-data request body,skipped,skipped,fixme
page/page-request-intercept.spec.ts › request.postData is not null when fetching FormData with a Blob,passed,unexpected,Error: expect(received).toContain(expected) // indexOf Matcher error: received value must not be null nor undefined Received has value: null
page/page-request-intercept.spec.ts › should abort favicon requests if interception is enabled,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-route.spec.ts › should not override cookie header,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""original=value"" Received: undefined"
page/page-route.spec.ts › should be abortable with custom error codes,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""net::ERR_INTERNET_DISCONNECTED"" Received: ""net::ERR_FAILED"""
page/page-route.spec.ts › should add Access-Control-Allow-Origin by default when fulfill,passed,unexpected,Error: page.evaluate: TypeError: Failed to fetch
page/page-route.spec.ts › should allow null origin for about:blank,passed,unexpected,Error: page.evaluate: TypeError: Failed to fetch
page/page-route.spec.ts › should contain raw request header,passed,unexpected,Error: expect(received).toBeTruthy() Received: undefined
page/page-route.spec.ts › should intercept when postData is more than 1MB,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
page/page-screenshot.spec.ts › page screenshot animations › should not capture css animations in shadow DOM,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: true Received: false
page/page-screenshot.spec.ts › page screenshot animations › should wait for fonts to load,passed,unexpected,Error: expect(received).toContain(expected) // indexOf Matcher error: received value must not be null nor undefined Received has value: undefined
page/page-set-input-files.spec.ts › should detect mime type,passed,unexpected,TypeError: Cannot destructure property 'file1' of 'files' as it is undefined.
page/page-set-input-files.spec.ts › should emit input and change events,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 2 Received: 1
page/page-wait-for-load-state.spec.ts › should respect timeout,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-29.0""} 2919E799DCE91C87554C77A97D67FD68 call rejected because the connection has been closed."
page/page-wait-for-load-state.spec.ts › should resolve immediately if loaded,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-3.0""} 568B608A2BEAB70C7BA67B0A4C985D96 call rejected because the connection has been closed."
page/page-wait-for-load-state.spec.ts › should throw for bad state,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-3.0""} 4FC6649C36D215F613F8B06780E13AB1 call rejected because the connection has been closed."
page/page-wait-for-load-state.spec.ts › should resolve immediately if load state matches,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-4.0""} 462701DE322AC8E28DD46265E1D63D4B call rejected because the connection has been closed."
page/page-wait-for-load-state.spec.ts › should wait for load state of empty url popup,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-wait-for-load-state.spec.ts › should wait for load state of about:blank popup ,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-wait-for-load-state.spec.ts › should wait for load state of about:blank popup with noopener ,passed,unexpected,Test timeout of 15000ms exceeded.
page/page-wait-for-request.spec.ts › should work,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-65.0""} 3F725B6B41C10069C80CB1FEF5F40653 call rejected because the connection has been closed."
page/page-wait-for-request.spec.ts › should work with predicate,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-4.0""} 0FDB6164900A2D02B675E5B625EA0A6B call rejected because the connection has been closed."
page/page-wait-for-request.spec.ts › should work with no timeout,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-3.0""} 4A241F014A2B621543AAB877E5EF4EC9 call rejected because the connection has been closed."
page/page-wait-for-request.spec.ts › should work with url match,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-3.0""} 1460595BD5C26A329555F59E2EA289D2 call rejected because the connection has been closed."
page/page-wait-for-request.spec.ts › should work with url match regular expression from a different context,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-3.0""} D4B86E02751E89522460BDE8855B624D call rejected because the connection has been closed."
page/page-wait-for-selector-1.spec.ts › should throw when frame is detached,passed,unexpected,"Error: expect(received).toContain(expected) // indexOf Expected substring: ""frame.waitForSelector: Frame was detached"" Received string: ""frame.waitForSelector: Execution context was destroyed, most likely because of a navigation Call log:  - waiting for locator('.box') to be visible """
page/page-wait-for-selector-2.spec.ts › should throw when frame is detached xpath,passed,unexpected,"Error: expect(received).toContain(expected) // indexOf Expected substring: ""frame.waitForSelector: Frame was detached"" Received string: ""frame.waitForSelector: Execution context was destroyed, most likely because of a navigation Call log:  - waiting for locator('//*[@class=\""box\""]') to be visible """
page/wheel.spec.ts › should dispatch wheel events after popup was opened @smoke,passed,unexpected,Test timeout of 15000ms exceeded.
page/workers.spec.ts › should have JSHandles for console logs,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""1 2 3 DedicatedWorkerGlobalScope"" Received: ""1 2 3 {}"""
page/workers.spec.ts › should report console event on the worker,passed,unexpected,Test timeout of 15000ms exceeded.
page/workers.spec.ts › should report console event on the worker when not listening on page or context,passed,unexpected,Test timeout of 15000ms exceeded.
page/workers.spec.ts › should clear upon cross-process navigation,passed,unexpected,"Error: Fetch.continueRequest {""requestId"":""interception-job-7.0""} A76D26F2D38EE0A6C17DD2925379D3AC call rejected because the connection has been closed."
page/workers.spec.ts › should attribute network activity for worker inside iframe to the iframe,passed,unexpected,Test timeout of 15000ms exceeded.
page/workers.spec.ts › should report network activity,passed,unexpected,Test timeout of 15000ms exceeded.
page/workers.spec.ts › should report network activity on worker creation,passed,unexpected,Test timeout of 15000ms exceeded.
page/workers.spec.ts › should report worker script as network request after redirect,skipped,skipped,fixme: Chromium does not report the redirect because it is not plumbed to the worker target
page/workers.spec.ts › should report and intercept network from nested worker,passed,unexpected,Error: expect(received).toBe(expected) // Object.is equality Expected: 2 Received: 1 Call Log: - Timeout 10000ms exceeded while waiting on the predicate
page/workers.spec.ts › should support extra http headers,passed,unexpected,"Error: expect(received).toBe(expected) // Object.is equality Expected: ""bar"" Received: undefined"
page/workers.spec.ts › should resolve worker script allHeaders in main frame,passed,unexpected,Error: expect(received).toBeTruthy() Received: undefined
page/workers.spec.ts › should resolve worker script allHeaders in iframe,passed,unexpected,Error: expect(received).toBeTruthy() Received: undefined
page/workers.spec.ts › should resolve worker script allHeaders in nested worker inside iframe,passed,unexpected,Test timeout of 15000ms exceeded.
